initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,223,6748603,21343496,0.31619,0.804496,
45000000,22500000,22500000,1,224,6756883,21417377,0.315486,0.805483,
45000000,22500000,22500000,1,225,6761024,21492202,0.31458,0.805977,
45000000,22500000,22500000,1,226,6767307,21563713,0.313828,0.806726,
45000000,22500000,22500000,1,227,6771099,21636684,0.312945,0.807178,
45000000,22500000,22500000,1,228,6777332,21711514,0.312154,0.807921,
45000000,22500000,22500000,1,229,6783993,21783415,0.311429,0.808715,
45000000,22500000,22500000,1,230,6790815,21857014,0.310693,0.809528,
45000000,22500000,22500000,1,231,6794908,21929178,0.309857,0.810016,
45000000,22500000,22500000,1,232,6800906,22000414,0.309126,0.810731,
45000000,22500000,22500000,1,233,6806453,22071991,0.308375,0.811392,
45000000,22500000,22500000,1,234,6810698,22141884,0.307593,0.811898,
45000000,22500000,22500000,1,235,6819395,22215511,0.306965,0.812935,
45000000,22500000,22500000,1,236,6825152,22286604,0.306245,0.813622,
45000000,22500000,22500000,1,237,6834173,22361171,0.305627,0.814697,
45000000,22500000,22500000,1,238,6839833,22434146,0.304885,0.815372,
45000000,22500000,22500000,1,239,6846876,22505897,0.304226,0.816211,
45000000,22500000,22500000,1,240,6854643,22581632,0.303549,0.817137,
45000000,22500000,22500000,1,241,6859576,22653582,0.302803,0.817725,
45000000,22500000,22500000,1,242,6863328,22724698,0.302021,0.818172,
45000000,22500000,22500000,1,243,6867480,22796580,0.30125,0.818667,
45000000,22500000,22500000,1,244,6873690,22868434,0.300575,0.819408,
45000000,22500000,22500000,1,245,6880781,22940571,0.299939,0.820253,
45000000,22500000,22500000,1,246,6888024,23013102,0.299309,0.821116,
45000000,22500000,22500000,1,247,6890870,23082915,0.298527,0.821456,
45000000,22500000,22500000,1,248,6901963,23158292,0.298034,0.822778,
45000000,22500000,22500000,1,249,6909497,23232692,0.297404,0.823676,
45000000,22500000,22500000,1,250,6919377,23307085,0.296879,0.824854,
45000000,22500000,22500000,1,251,6924986,23381387,0.296175,0.825523,
45000000,22500000,22500000,1,252,6929407,23453945,0.295447,0.82605,
45000000,22500000,22500000,1,253,6934659,23528333,0.294737,0.826676,
45000000,22500000,22500000,1,254,6940350,23600854,0.294072,0.827354,
45000000,22500000,22500000,1,255,6944962,23671287,0.293392,0.827904,
45000000,22500000,22500000,1,256,6951508,23744734,0.29276,0.828684,
