initial_tree_size,num_insertions,num_range_query,num_experiments,epoch_number,pointers_count,pointers_allocated_total,ratio,tree_gibs,
45000000,22500000,22500000,1,361,7896554,33878722,0.233083,0.941343,
45000000,22500000,22500000,1,362,7897425,33887865,0.233046,0.941446,
45000000,22500000,22500000,1,363,7898292,33896864,0.23301,0.94155,
45000000,22500000,22500000,1,364,7899434,33906512,0.232977,0.941686,
45000000,22500000,22500000,1,365,7901376,33916558,0.232965,0.941917,
45000000,22500000,22500000,1,366,7903705,33927567,0.232958,0.942195,
45000000,22500000,22500000,1,367,7906079,33937866,0.232957,0.942478,
45000000,22500000,22500000,1,368,7906125,33947675,0.232892,0.942484,
45000000,22500000,22500000,1,369,7905567,33957285,0.232809,0.942417,
45000000,22500000,22500000,1,370,7905653,33966227,0.23275,0.942427,
45000000,22500000,22500000,1,371,7906610,33976324,0.232709,0.942541,
45000000,22500000,22500000,1,372,7907890,33986022,0.232681,0.942694,
45000000,22500000,22500000,1,373,7910005,33996229,0.232673,0.942946,
45000000,22500000,22500000,1,374,7909749,34005457,0.232602,0.942916,
45000000,22500000,22500000,1,375,7910350,34015372,0.232552,0.942987,
45000000,22500000,22500000,1,376,7911551,34025331,0.232519,0.94313,
45000000,22500000,22500000,1,377,7912168,34034916,0.232472,0.943204,
45000000,22500000,22500000,1,378,7913183,34044767,0.232435,0.943325,
45000000,22500000,22500000,1,379,7914462,34054964,0.232403,0.943477,
45000000,22500000,22500000,1,380,7915492,34064462,0.232368,0.9436,
45000000,22500000,22500000,1,381,7916200,34074868,0.232318,0.943685,
45000000,22500000,22500000,1,382,7917012,34084506,0.232276,0.943781,
45000000,22500000,22500000,1,383,7918474,34095054,0.232247,0.943956,
45000000,22500000,22500000,1,384,7919271,34105009,0.232203,0.944051,
45000000,22500000,22500000,1,385,7919482,34114836,0.232142,0.944076,
45000000,22500000,22500000,1,386,7920886,34125270,0.232112,0.944243,
45000000,22500000,22500000,1,387,7922469,34135663,0.232088,0.944432,
45000000,22500000,22500000,1,388,7923701,34145867,0.232054,0.944579,
45000000,22500000,22500000,1,389,7923620,34155815,0.231985,0.944569,
